pathway	external_id	source	ensembl_ids
Intra-Golgi and retrograde Golgi-to-ER traffic	R-SCE-6811442	Reactome	YGR284C,YLR039C,YJR134C,YMR006C,YMR008C,YDL192W,YGL002W,YIL076W,YNL287W,YBR080C,YBL040C,YOR075W,YHR110W,YDL226C,YDL145C,YKL006C-A,YPR095C,YPL010W,YDR137W,YOL011W,YLR026C,YKL196C,YJL004C,YLR262C,YAL007C,YDL137W,YGL137W,YBR164C,YGL098W,YAR002C-A,YPL051W,YHR022C,YIL004C,YFL038C,YML012W,YFR051C,YOR016C,YNL012W,YEL022W,YER122C,YDR498C,YMR197C,YLR268W,YNL204C,YDR238C,YDL018C,YGL200C,YOL018C,YDR468C,YBL050W,YHL031C
RHOJ GTPase cycle	R-SCE-9013409	Reactome	YLR229C,YJL201W
Branched-chain amino acid catabolism	R-SCE-70895	Reactome	YHR208W,YDR036C,YJR148W
CTLA4 inhibitory signaling	R-SCE-389513	Reactome	YKL126W,YHR205W,YAL016W,YDL188C,YDL134C,YOR014W
Costimulation by the CD28 family	R-SCE-388841	Reactome	YLR229C,YKL126W,YER093C,YNL006W,YOL100W,YHR205W,YKL203C,YNR031C,YOL113W,YNL298W,YJR066W,YJL095W,YHL007C,YDL134C,YDL188C,YOL078W,YBR270C,YAL016W,YOR014W,YJL058C
wybutosine biosynthesis	PWY-7283	YeastCyc	YOL141W,YHR070W,YML005W,YPL207W,YGL050W
RHO GTPases activate IQGAPs	R-SCE-5626467	Reactome	YLR229C,YBR109C,YPL242C
flavin biosynthesis III (fungi)	PWY-6168	YeastCyc	YDR236C,YBL033C,YBR153W,YOL066C,YBR256C,YDL045C,YOL143C,YDR487C
Histidine catabolism	R-SCE-70921	Reactome	YNL092W
CDK-mediated phosphorylation and removal of Cdc6	R-SCE-69017	Reactome	YGR109C,YLR210W,YMR199W,YPR119W,YBR160W,YJL194W,YDL155W,YPL256C,YGR108W,YKL161C,YPR120C
Switching of origins to a post-replicative state	R-SCE-69052	Reactome	YLR274W,YEL032W,YPR019W,YKR094C,YLR210W,YBR160W,YBR202W,YPR162C,YGL201C,YGR108W,YPR120C,YLL004W,YMR199W,YPR119W,YJL194W,YDR328C,YML065W,YBL023C,YDL155W,YGR109C,YLR167W,YDL132W,YIL148W,YPL256C,YOL133W,YLL039C,YKL161C,YBR060C,YNL261W
Downstream signaling events of B Cell Receptor (BCR)	R-SCE-1168372	Reactome	YBL105C
Signaling by the B Cell Receptor (BCR)	R-SCE-983705	Reactome	YBL105C
Beta-oxidation of pristanoyl-CoA	R-SCE-389887	Reactome	YKR009C,YML042W,YGL205W,YJR019C
eNOS activation	R-SCE-203615	Reactome	YKL126W,YPL240C,YLR118C,YHR205W,YBR109C,YMR186W,YOL003C,YHR042W
Metabolism of nitric oxide: NOS3 activation and regulation	R-SCE-202131	Reactome	YKL126W,YPL240C,YLR118C,YHR205W,YBR109C,YMR186W,YOL003C,YHR042W
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	R-SCE-73779	Reactome	YPR187W,YKR062W,YML015C,YOR210W,YBR198C,YML098W,YIL021W,YCR042C,YER148W,YJL140W,YMR236W,YKL028W,YDR079C-A,YDL108W,YMR005W,YGR005C,YOL005C,YPR086W,YPR025C,YHR143W-A,YOR151C,YIL143C,YGR186W,YOR194C,YPL122C,YDR167W,YPR056W,YMR227C,YER171W,YDR404C,YDR145W,YGL112C,YDL140C,YGR274C,YLR005W,YDR311W,YGL070C,YDR460W,YKL058W,YOR224C,YBR154C
L-phenylalanine biosynthesis	PHESYN	YeastCyc	YPR060C,YNL316C
urea cycle	PWY-4984	YeastCyc	YOR303W,YHR018C,YJL088W,YJR109C,YPL111W,YOL058W
Myogenesis	R-SCE-525793	Reactome	YBR182C,YLR113W,YPL089C
RHOQ GTPase cycle	R-SCE-9013406	Reactome	YLR229C,YML001W,YNL084C,YGR009C,YER125W,YMR017W,YPL242C,YOL113W,YNL298W,YJL201W,YHL007C,YOR256C,YIR006C,YPL176C,YJR126C,YHR114W
pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	PWY-7184	YeastCyc	YLR043C,YOR074C,YKL067W,YGR209C,YER070W,YBR252W,YJR057W,YJL026W,YGR180C,YCR083W
arginine degradation VI (arginase 2 pathway)	ARG-PRO-PWY	YeastCyc	YLR438W,YPL111W,YER023W
S-adenosyl-L-methionine biosynthesis	SAM-PWY	YeastCyc	YDR502C,YLR180W
phospholipids degradation	LIPASYN-PWY-1	YeastCyc	YPL268W,YKR031C
phosphate acquisition	PWY-6348	YeastCyc	YAR071W,YBR092C,YDL024C,YBR093C,YHR215W
phosphatidylglycerol biosynthesis	PWY4FS-8	YeastCyc	YCL004W,YBL011W,YBR029C,YDL052C,YKR067W
Formation of the ternary complex, and subsequently, the 43S complex	R-SCE-72695	Reactome	YHR021C,YOR096W,YDR429C,YCR031C,YMR230W,YDR025W,YJR145C,YOL040C,YBR189W,YLR333C,YKR057W,YMR146C,YER102W,YDL061C,YER131W,YLL039C,YLR367W,YLR388W,YKR094C,YBR048W,YLR264W,YKL156W,YDR447C,YJL191W,YGR118W,YGL123W,YML026C,YGL189C,YGR214W,YPL090C,YNL302C,YNL178W,YOR293W,YER025W,YMR143W,YJR007W,YDR064W,YOR361C,YER074W,YJL136C,YML063W,YIL069C,YDL083C,YBR079C,YPL237W,YBL072C,YJR123W,YOR369C,YJL190C,YLR192C,YIL148W,YHR203C,YBR181C,YMR309C,YHL015W,YOL121C,YOR167C,YMR260C,YGR027C,YPR132W,YLR167W,YDR450W
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	R-SCE-450513	Reactome	YOL021C,YDR151C,YOL142W,YGL173C,YDL111C,YGR095C,YNL232W,YGR195W,YGR158C,YBR017C,YOL149W,YHR069C,YDR280W,YNL118C,YCR035C,YLR136C
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	R-SCE-75035	Reactome	YMR036C,YDL101C
Lysine catabolism	R-SCE-71064	Reactome	YNR050C,YGL159W,YIL125W,YDR148C,YFL018C
glutathione-glutaredoxin system	PWY3O-592	YeastCyc	YDR098C,YER174C,YDR513W,YPL091W,YCL035C,YPL059W
cardiolipin biosynthesis	PWY-5269	YeastCyc	YDL142C,YCL004W
NAD <i>de novo</i> biosynthesis	NADSYN-PWY	YeastCyc	YJR025C,YJL060W,YLR231C,YBL098W,YDR428C,YFR047C,YHR074W,YJR078W,YLR328W,YGR010W
NAD salvage pathway	PWY3O-4107	YeastCyc	YDR191W,YOR025W,YGL037C,YOR209C,YHR074W,YPL015C,YDR242W,YLR328W,YOL068C,YDL042C,YGR010W
CMP phosphorylation	PWY-7205	YeastCyc	YKL067W,YKL024C
ERKs are inactivated	R-SCE-202670	Reactome	YBL016W,YGR040W,YAL016W,YDL188C,YDL134C,YHR030C,YOR014W
Pyruvate metabolism	R-SCE-70268	Reactome	YIL114C,YNL055C,YER178W,YML004C,YBR221C,YOR040W,YFL018C,YNL071W
Beta-oxidation of very long chain fatty acids	R-SCE-390247	Reactome	YNL202W,YIL160C,YGR037C,YJR019C,YKR009C,YPL147W
Phenylalanine and tyrosine metabolism	R-SCE-8963691	Reactome	YJL060W,YHL018W
Fatty acid metabolism	R-SCE-8978868	Reactome	YMR006C,YLR299W,YDR477W,YMR207C,YMR008C,YNL202W,YML042W,YIL009W,YKR009C,YJR154W,YBR041W,YNL012W,YIR037W,YOL011W,YNL045W,YKL117W,YGL205W,YGL115W,YBR026C,YML054C,YEL020C,YDL015C,YMR110C,YIL160C,YOR221C,YER015W,YJR019C,YER027C,YKL026C,YKL192C,YBR244W,YMR246W,YBR291C,YJL097W,YNR016C,YOR317W,YGR037C,YOR100C,YOR245C,YDR135C,YPL147W
Deadenylation of mRNA	R-SCE-429947	Reactome	YGL094C,YJL138C,YGR162W,YOL139C,YGL049C,YKR059W,YER165W,YKL025C,YDR021W,YNL175C,YPR163C
ERK/MAPK targets	R-SCE-198753	Reactome	YBL016W,YBR028C,YAL016W,YDL188C,YGR040W,YDL134C,YHR030C,YOR014W,YLR113W
mannose degradation	PWY3O-1743	YeastCyc	YFR053C,YGL253W,YER003C
SUMOylation of DNA damage response and repair proteins	R-SCE-3108214	Reactome	YFL008W,YDR288W,YOL034W,YDL003W,YML032C,YDR314C,YLR007W,YEL019C,YDR510W,YPR007C,YLR383W,YJL074C,YDL064W,YIL026C,YDL105W
RHOD GTPase cycle	R-SCE-9013405	Reactome	YNL298W,YNL090W,YOR127W,YDR379W,YML001W,YER155C,YPL204W,YOL113W,YPL115C,YJL201W,YHL007C,YIL118W,YBR260C,YIL034C,YCR088W,YPR165W,YKR055W
RNA Polymerase II Transcription Initiation	R-SCE-75953	Reactome	YPR187W,YKR062W,YML015C,YOR210W,YBR198C,YML098W,YIL021W,YCR042C,YER148W,YJL140W,YMR236W,YKL028W,YDR079C-A,YDL108W,YMR005W,YGR005C,YOL005C,YPR086W,YPR025C,YHR143W-A,YOR151C,YIL143C,YGR186W,YOR194C,YPL122C,YDR167W,YPR056W,YMR227C,YER171W,YDR404C,YDR145W,YGL112C,YDL140C,YGR274C,YLR005W,YDR311W,YGL070C,YDR460W,YKL058W,YOR224C,YBR154C
Nucleotide Excision Repair	R-SCE-5696398	Reactome	YOR124C,YJR032W,YPR187W,YJR035W,YDR416W,YDR121W,YMR201C,YOR210W,YLL036C,YBR278W,YIL021W,YJL140W,YKR094C,YNL262W,YDR079C-A,YNL290W,YLR216C,YDR314C,YDL108W,YGL043W,YOL094C,YOL005C,YMR304W,YPR025C,YHR143W-A,YOR151C,YBR087W,YJL065C,YJR068W,YKL005C,YIL143C,YPL122C,YOR217W,YLL039C,YDL164C,YDR404C,YJR050W,YNL312W,YJL047C,YER171W,YDR030C,YBR154C,YPL022W,YDL140C,YLR005W,YOL133W,YAR007C,YDR311W,YPR175W,YGL070C,YDR460W,YIL148W,YPR056W,YOR224C,YLR167W,YEL037C,YBR088C
Keratinization	R-SCE-6805567	Reactome	YLR020C,YLL012W
threonine biosynthesis from homoserine	HOMOSER-THRESYN-PWY	YeastCyc	YHR025W,YCR053W
Proline catabolism	R-SCE-70688	Reactome	YLR142W
fatty acid &beta;-oxidation (peroxisome)	PWY-7288	YeastCyc	YMR246W,YIL160C,YER015W,YOR317W,YGL205W,YIL009W,YKR009C,YBR041W
Developmental Biology	R-SCE-1266738	Reactome	YOR231W,YDL159W,YPL140C,YBR182C,YLL012W,YBR028C,YBL037W,YJR005W,YBL016W,YGL206C,YLR020C,YGR040W,YPL089C,YKL135C,YOL062C,YLR113W,YGR167W,YJR058C
Polymerase switching	R-SCE-69091	Reactome	YBR087W,YNL290W,YOL094C,YKL045W,YIR008C,YOR217W,YBL035C,YBR088C,YNL102W,YJR068W
Leading Strand Synthesis	R-SCE-69109	Reactome	YBR087W,YNL290W,YOL094C,YKL045W,YIR008C,YOR217W,YBL035C,YBR088C,YNL102W,YJR068W
Eukaryotic Translation Initiation	R-SCE-72613	Reactome	YKR026C,YGL123W,YDR025W,YPR041W,YKR057W,YER131W,YPL249C-A,YLR388W,YJL138C,YPL220W,YPR102C,YJL191W,YLR340W,YPL090C,YNL302C,YPR163C,YBL027W,YER025W,YHL033C,YDL081C,YKL180W,YER165W,YDR471W,YIL148W,YMR242C,YBR084C-A,YMR260C,YJL136C,YOR096W,YNL178W,YDR450W,YOR293W,YBL087C,YOL127W,YIL018W,YDL075W,YDL061C,YMR142C,YGL031C,YER102W,YLR325C,YDR382W,YKL156W,YDR447C,YLR185W,YGR118W,YGL049C,YKR059W,YGR214W,YGL135W,YOL120C,YOR312C,YMR143W,YDL191W,YDR064W,YGR034W,YHL001W,YHL015W,YJR123W,YOR260W,YJL190C,YIL069C,YFR031C-A,YLR075W,YOL121C,YGL076C,YGR162W,YLL039C,YDL136W,YBR191W,YNL301C,YCR031C,YDR418W,YLR029C,YGR083C,YOL040C,YKR094C,YIL133C,YLR367W,YLR344W,YJL189W,YNL067W,YHR010W,YML073C,YLR333C,YDR429C,YGL030W,YOR361C,YER074W,YMR230W,YOR063W,YHR141C,YFL034C-A,YOR369C,YHR203C,YLR264W,YMR121C,YPL143W,YLR061W,YDR012W,YHR021C,YPL131W,YPL237W,YMR146C,YOL139C,YBR189W,YGR085C,YER117W,YBR048W,YNL162W,YLR406C,YJR145C,YML026C,YGR027C,YGL189C,YFR032C-A,YDR211W,YMR309C,YEL054C,YJR007W,YGL103W,YBL092W,YML063W,YAL035W,YDL083C,YBR079C,YPR132W,YBL072C,YDR500C,YLR192C,YBR031W,YLR448W,YNL175C,YLL045C,YBR181C,YOR167C,YLR291C,YLR167W
chitin biosynthesis	PWY-6981	YeastCyc	YGL253W,YKL104C,YMR105C,YNL192W,YKL127W,YBR196C,YIL099W,YEL058W,YLR330W,YLR446W,YFR053C,YDR001C,YBR038W,YPR184W,YCL040W,YBR001C,YDR516C,YPR026W,YDL103C,YPR160W,YFL017C,YBR023C
RHOF GTPase cycle	R-SCE-9035034	Reactome	YBR260C,YNL090W,YOR127W,YER155C,YPL115C,YJL201W,YIL118W,YDR379W,YPR165W,YKR055W
Triglyceride biosynthesis	R-SCE-75109	Reactome	YMR165C,YHL032C,YOR245C
L-serine degradation	SERDEG-PWY	YeastCyc	YCL064C
Unwinding of DNA	R-SCE-176974	Reactome	YDR489W,YOL146W,YJL072C,YDR013W
mRNA decay by 3, to 5, exoribonuclease	R-SCE-429958	Reactome	YOL021C,YOL142W,YDL111C,YNL232W,YPR189W,YGR095C,YGR195W,YGR158C,YLR270W,YGL213C,YHR069C,YKR084C,YLR398C,YDR280W,YCR035C
Triglyceride catabolism	R-SCE-163560	Reactome	YIL155C
Triglyceride metabolism	R-SCE-8979227	Reactome	YMR165C,YIL155C,YHL032C,YOR245C
palmitate biosynthesis	PWY-5994	YeastCyc	YHR067W,YBR026C,YKL182W,YKL055C,YPL231W
Visual phototransduction	R-SCE-2187338	Reactome	YPL033C,YDL114W,YDR373W,YLR426W
SUMOylation of chromatin organization proteins	R-SCE-4551638	Reactome	YNL330C,YDR409W,YDR510W,YFL049W,YNL030W,YBR009C,YDL064W
HDMs demethylate histones	R-SCE-3214842	Reactome	YBR009C,YER051W,YKL049C,YJR119C,YMR020W,YDR096W,YPL016W,YNL030W,YBR112C,YML127W,YER169W,YMR176W
epoxysqualene biosynthesis	PWY-5670	YeastCyc	YGR175C,YHR190W
Sensory Perception	R-SCE-9709957	Reactome	YPL033C,YDL114W,YDR373W,YLR426W
RND1 GTPase cycle	R-SCE-9696273	Reactome	YNL090W,YPL183C,YMR110C,YOR027W,YOL081W,YBR140C,YPL176C,YKR055W,YKL092C,YIL118W,YNL098C,YOR101W,YOR256C,YJR126C,YPR165W
Antigen processing: Ubiquitination & Proteasome degradation	R-SCE-983168	Reactome	YGL087C,YER051W,YDR118W,YMR022W,YER125W,YCR072C,YHR171W,YIL112W,YBR082C,YOR249C,YEL012W,YPL046C,YIL169C,YLL039C,YKL059C,YKR094C,YDL155W,YJR141W,YDR457W,YDR059C,YKL210W,YLR024C,YPR066W,YMR247C,YGR108W,YGL240W,YLR097C,YPR120C,YLR306W,YKL010C,YDR054C,YLR127C,YMR199W,YPR119W,YBL084C,YGL116W,YKL020C,YKL022C,YKL213C,YDR328C,YOL155C,YHR166C,YLR210W,YNL172W,YKR017C,YFL009W,YGR184C,YGR109C,YGL141W,YGL003C,YOR339C,YDR092W,YOL133W,YDL132W,YPL256C,YGL058W,YML088W,YDL190C,YER100W,YIL148W,YDL008W,YDR177W,YLR167W
5-oxo-L-proline metabolism	PWY-7942	YeastCyc	YER163C,YKL215C
SUMOylation of RNA binding proteins	R-SCE-4570464	Reactome	YDR510W,YDL064W,YOR310C
D-gluconate degradation	GLUCONSUPER-PWY	YeastCyc	YDR248C
stearate biosynthesis I (animals and fungi)	PWY-5972	YeastCyc	YJL196C
Fatty acyl-CoA biosynthesis	R-SCE-75105	Reactome	YMR246W,YBR291C,YOR317W,YJL097W,YNR016C,YMR207C,YDL015C,YIL009W,YER015W
Serine biosynthesis	R-SCE-977347	Reactome	YGR208W,YDR105C,YOR184W,YKL218C
Antigen Presentation: Folding, assembly and peptide loading of class I MHC	R-SCE-983170	Reactome	YNL049C,YIL109C,YHR098C,YPL218W,YPR181C
alanine degradation III	ALANINE-DEG3-PWY	YeastCyc	YLR089C,YDR111C
glutathione degradation (DUG pathway)	PWY-7559	YeastCyc	YFR044C,YBR281C,YNL191W,YLR299W
Class I MHC mediated antigen processing & presentation	R-SCE-983169	Reactome	YGL087C,YER051W,YDR118W,YPR181C,YMR022W,YER125W,YCR072C,YHR171W,YIL112W,YBR082C,YOR249C,YEL012W,YPL046C,YIL169C,YLL039C,YKL059C,YKR094C,YDL155W,YJR141W,YHR098C,YDR457W,YNL049C,YDR059C,YKL210W,YLR024C,YIL109C,YPR066W,YPL218W,YMR247C,YGR108W,YGL240W,YLR097C,YPR120C,YLR306W,YKL010C,YDR054C,YLR127C,YMR199W,YPR119W,YBL084C,YGL116W,YKL020C,YKL022C,YKL213C,YDR328C,YOL155C,YHR166C,YLR210W,YNL172W,YKR017C,YFL009W,YGR184C,YGR109C,YGL141W,YGL003C,YOR339C,YDR092W,YOL133W,YDL132W,YPL256C,YGL058W,YML088W,YDL190C,YER100W,YIL148W,YDL008W,YDR177W,YLR167W
glutathione redox reactions I	PWY-4081	YeastCyc	YKL026C,YBR244W,YPL091W
tryptophan degradation VIII (to tryptophol)	PWY-5081	YeastCyc	YDR380W,YLR134W,YBR145W,YLR044C,YOL086C,YMR083W,YGR087C,YGL256W,YGL202W,YHR137W,YMR303C,YDL168W
RND2 GTPase cycle	R-SCE-9696270	Reactome	YNL090W,YPL183C,YHR114W,YMR110C,YPL176C,YKR055W,YJL201W,YIL118W,YOR373W,YOR256C,YJR126C,YPR165W
Rap1 signalling	R-SCE-392517	Reactome	YAL024C,YCR038C,YGR152C,YLR310C
Adaptive Immune System	R-SCE-1280218	Reactome	YER125W,YER100W,YKL059C,YLR024C,YGR108W,YLR229C,YDR054C,YKL020C,YOL100W,YGR109C,YGL003C,YOR339C,YIL148W,YKL203C,YMR022W,YGL058W,YLR310C,YOL133W,YAL024C,YDL008W,YKL213C,YER051W,YPR181C,YCR072C,YDL190C,YEL012W,YPL046C,YIL169C,YJR141W,YHR098C,YDR457W,YHL007C,YGL240W,YPR120C,YKL010C,YBL084C,YNL172W,YKR017C,YER093C,YHR205W,YPL256C,YNL128W,YLL039C,YGL087C,YDR118W,YGR152C,YAL016W,YBR082C,YBL105C,YKR094C,YJL058C,YDR059C,YNL298W,YCR038C,YLR306W,YIL112W,YMR199W,YPR119W,YGL116W,YHR166C,YFL009W,YKL126W,YGL141W,YOL113W,YDL188C,YDL134C,YHR171W,YNR031C,YOR249C,YLR097C,YDL155W,YPL154C,YNL049C,YKL210W,YIL109C,YPR066W,YPL218W,YMR247C,YBR270C,YLR127C,YKL022C,YOL155C,YDR328C,YLR210W,YOR014W,YGR184C,YNL006W,YDL132W,YDR092W,YJL095W,YML088W,YJR066W,YOL078W,YDR177W,YLR167W
Threonine catabolism	R-SCE-8849175	Reactome	YCL064C
adenine and adenosine salvage VI	PWY-6619	YeastCyc	YJR105W
Mitotic Prophase	R-SCE-68875	Reactome	YER051W,YKL049C,YMR165C,YMR001C,YFL038C,YBL002W,YDR517W,YBL105C,YNL030W,YBR009C,YOL012C,YDR224C
RND3 GTPase cycle	R-SCE-9696264	Reactome	YKR055W,YNL090W,YIL118W,YPR165W
RHO GTPase cycle	R-SCE-9012999	Reactome	YML001W,YPL183C,YNL180C,YHR114W,YMR232W,YER020W,YOL081W,YFL039C,YKR055W,YIL070C,YDR189W,YDR379W,YOL113W,YIR006C,YHR005C,YNL298W,YDL135C,YPL204W,YMR017W,YPL242C,YPL115C,YKR031C,YKL092C,YHL007C,YOR101W,YOR256C,YBL105C,YER125W,YLR229C,YBR260C,YNL090W,YGR009C,YMR110C,YCR088W,YBR140C,YOR373W,YDL091C,YIL034C,YOR127W,YPR165W,YNL084C,YOR027W,YNL098C,YPL176C,YJL201W,YIL118W,YOR134W,YER155C,YJR126C,YDR389W
mRNA decay by 5, to 3, exoribonuclease	R-SCE-430039	Reactome	YEL015W,YBL026W,YER112W,YDR378C,YER146W,YOL149W,YDL160C,YJL124C,YNL147W,YCR077C,YLR438C-A,YNL118C
Deadenylation-dependent mRNA decay	R-SCE-429914	Reactome	YBL026W,YOL142W,YOL021C,YPR189W,YGR095C,YGR162W,YGR195W,YGR158C,YJL124C,YKL025C,YER112W,YCR035C,YEL015W,YJL138C,YLR398C,YER146W,YLR270W,YGL049C,YKR059W,YDR021W,YGL213C,YPR163C,YGL094C,YCR077C,YDR378C,YNL232W,YDL160C,YER165W,YKR084C,YOL139C,YNL118C,YDL111C,YNL175C,YOL149W,YHR069C,YNL147W,YLR438C-A,YDR280W
pyrimidine ribonucleosides degradation II	PWY-6556	YeastCyc	YDR400W,YLR245C
tetrahydrofolate biosynthesis	PWY-6614	YeastCyc	YOR236W,YNL256W,YMR113W
G2/M DNA damage checkpoint	R-SCE-69473	Reactome	YMR036C,YDL101C
octanoyl-ACP biosynthesis (mitochondria)	PWY-7388	YeastCyc	YER061C,YKL182W,YHR067W,YBR026C,YNR016C,YMR207C,YKL055C,YOR221C,YPL231W
Signaling by Rho GTPases	R-SCE-194315	Reactome	YML001W,YPL183C,YNL180C,YHR114W,YMR232W,YLR240W,YER125W,YOL081W,YFL039C,YKR055W,YIL070C,YER020W,YDR189W,YMR036C,YDR379W,YOL113W,YIR006C,YIL034C,YHR005C,YNL298W,YBR200W,YDL135C,YPL204W,YMR017W,YPL242C,YPL115C,YKR031C,YKL092C,YHL007C,YGL106W,YOR101W,YOR256C,YBL105C,YBR109C,YLR229C,YBR260C,YNL090W,YGR009C,YMR110C,YCR088W,YBR097W,YBR140C,YOR373W,YDL091C,YJR017C,YOR127W,YOL100W,YPR188C,YPR165W,YHR023W,YNL084C,YOR027W,YNL098C,YPL176C,YJL201W,YIL118W,YOR134W,YER155C,YJR126C,YDR389W
superpathway of tetrahydrofolate biosynthesis	PWY-6612	YeastCyc	YMR289W,YGR267C,YMR113W,YNR033W,YOR236W,YNL256W
tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate	PWY-6613	YeastCyc	YBR084W,YDR408C
RNA Polymerase II Promoter Escape	R-SCE-73776	Reactome	YPR187W,YKR062W,YML015C,YOR210W,YBR198C,YML098W,YIL021W,YCR042C,YER148W,YJL140W,YMR236W,YKL028W,YDR079C-A,YDL108W,YMR005W,YGR005C,YOL005C,YPR025C,YHR143W-A,YOR151C,YIL143C,YGR186W,YOR194C,YPL122C,YDR167W,YPR056W,YMR227C,YER171W,YDR404C,YDR145W,YGL112C,YDL140C,YGR274C,YLR005W,YDR311W,YGL070C,YDR460W,YKL058W,YOR224C,YBR154C
RNA Polymerase II Transcription Initiation And Promoter Clearance	R-SCE-76042	Reactome	YPR187W,YKR062W,YML015C,YOR210W,YBR198C,YML098W,YIL021W,YCR042C,YER148W,YJL140W,YMR236W,YKL028W,YDR079C-A,YDL108W,YMR005W,YGR005C,YOL005C,YPR086W,YPR025C,YHR143W-A,YOR151C,YIL143C,YGR186W,YOR194C,YPL122C,YDR167W,YPR056W,YMR227C,YER171W,YDR404C,YDR145W,YGL112C,YDL140C,YGR274C,YLR005W,YDR311W,YGL070C,YDR460W,YKL058W,YOR224C,YBR154C
Antiviral mechanism by IFN-stimulated genes	R-SCE-1169410	Reactome	YLR167W,YIL148W,YER125W,YKL210W,YLL039C,YKR094C
Interferon Signaling	R-SCE-913531	Reactome	YLR167W,YIL148W,YER125W,YKL210W,YLL039C,YKR094C
HATs acetylate histones	R-SCE-3214847	Reactome	YBL052C,YOR064C,YOR230W,YBR195C,YOR229W,YJR082C,YER045C,YPL139C,YKL049C,YBL002W,YNL097C,YIL036W,YNL167C,YPL001W,YNL030W,YBR009C,YPR031W,YEL056W,YHR090C,YDR224C
Removal of the Flap Intermediate	R-SCE-69166	Reactome	YAR007C,YHR164C,YJR006W,YIR008C,YKL045W,YKL113C,YDL102W,YNL312W,YBL035C,YBR088C,YNL102W
Processive synthesis on the lagging strand	R-SCE-69183	Reactome	YAR007C,YHR164C,YJR006W,YIR008C,YKL045W,YKL113C,YDL102W,YNL312W,YBL035C,YDL164C,YBR088C,YNL102W
Lagging Strand Synthesis	R-SCE-69186	Reactome	YAR007C,YBR087W,YHR164C,YJR006W,YNL290W,YOL094C,YBL035C,YNL312W,YDL102W,YIR008C,YOR217W,YKL045W,YDL164C,YKL113C,YBR088C,YNL102W,YJR068W
DNA strand elongation	R-SCE-69190	Reactome	YDR489W,YDR013W,YBR087W,YHR164C,YJR006W,YNL290W,YOL094C,YKL045W,YAR007C,YDL102W,YIR008C,YJL072C,YOR217W,YNL312W,YBL035C,YDL164C,YOL146W,YKL113C,YBR088C,YNL102W,YJR068W
L13a-mediated translational silencing of Ceruloplasmin expression	R-SCE-156827	Reactome	YGL123W,YDR025W,YLR333C,YKR057W,YER131W,YPL249C-A,YLR388W,YJL138C,YPL220W,YPR102C,YJL191W,YLR340W,YFL034C-A,YNL302C,YPR163C,YBL027W,YER025W,YHL033C,YDL081C,YER165W,YIL148W,YMR242C,YBR084C-A,YMR260C,YJL136C,YOR096W,YKL180W,YDR450W,YOR293W,YBL087C,YOL127W,YIL018W,YDL075W,YDL061C,YMR142C,YGL031C,YER102W,YLR325C,YDR382W,YKL156W,YDR447C,YLR185W,YGR118W,YGL049C,YKR059W,YGR214W,YGL135W,YOL120C,YOR312C,YMR143W,YDL191W,YDR064W,YGR034W,YHL001W,YHL015W,YJR123W,YJL190C,YIL069C,YFR031C-A,YLR075W,YOL121C,YGL076C,YGR162W,YLL039C,YDL136W,YNL175C,YNL301C,YCR031C,YDR418W,YLR029C,YDR471W,YOL040C,YKR094C,YIL133C,YLR367W,YLR344W,YJL189W,YNL067W,YHR010W,YML073C,YLR061W,YDR429C,YGL030W,YOR361C,YER074W,YMR230W,YPL090C,YHR141C,YOR369C,YLR448W,YHR203C,YLR264W,YMR121C,YPL143W,YDR012W,YHR021C,YPL131W,YPL237W,YMR146C,YOL139C,YBR189W,YGR085C,YER117W,YBR048W,YNL162W,YLR406C,YJR145C,YML026C,YGR027C,YGL189C,YFR032C-A,YNL178W,YMR309C,YEL054C,YJR007W,YGL103W,YBL092W,YML063W,YDL083C,YBR079C,YPR132W,YBL072C,YDR500C,YLR192C,YBR031W,YOR063W,YBR191W,YLL045C,YBR181C,YOR167C,YLR167W
Synthesis of PA	R-SCE-1483166	Reactome	YOR298W,YBR042C,YNL012W,YDL052C,YMR006C,YDL022W,YDR018C,YOL011W,YMR008C,YOL059W,YOR022C,YKR031C,YIL155C,YPR139C
superpathway of ubiquinol-6 biosynthesis	PWY-7235	YeastCyc	YOR125C,YOL096C,YML110C,YGR255C,YNR041C,YDR376W
Citric acid cycle (TCA cycle)	R-SCE-71403	Reactome	YLL041C,YNL168C,YKL085W,YIL125W,YGR244C,YKL148C,YOR136W,YLR304C,YMR118C,YFL018C,YOR142W,YOR297C,YNL037C,YPL262W,YDR148C,YNR001C
SUMOylation of SUMOylation proteins	R-SCE-4085377	Reactome	YDR409W,YDR510W,YOR156C,YDL064W
SUMO E3 ligases SUMOylate target proteins	R-SCE-3108232	Reactome	YOR064C,YDR314C,YOL006C,YNL097C,YLR383W,YBL103C,YFL008W,YIL131C,YDL003W,YOL034W,YDR217C,YNL330C,YDR409W,YML032C,YHR090C,YDR288W,YMR235C,YOR310C,YEL019C,YNL030W,YNL088W,YDL064W,YOR156C,YIL026C,YDL105W,YLR007W,YDR510W,YCR065W,YFL049W,YPR007C,YJL141C,YJL074C,YBR009C,YNL112W,YBR088C
